Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Banyo_Sayısı,Apartman_Mi,Zemin_Mi,Cati_Mi,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma
125.0,140.0,4.0,18.0,2650000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
130.0,140.0,4.0,7.0,2950000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
85.0,95.0,3.0,25.0,950000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
200.0,220.0,6.0,7.0,2450000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
90.0,110.0,3.0,7.0,1825000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
55.0,65.0,3.0,25.0,650000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
166.0,466.0,5.0,25.0,2000000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
166.0,466.0,5.0,25.0,2000000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,135.0,4.0,7.0,2725000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
110.0,120.0,3.0,25.0,1290000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
120.0,130.0,4.0,7.0,2850000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
90.0,110.0,3.0,7.0,1780000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
190.0,215.0,5.0,7.0,2750000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
260.0,280.0,6.0,7.0,3500000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
50.0,55.0,2.0,7.0,1050000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,2.0,7.0,890000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,120.0,4.0,18.0,1550000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,135.0,4.0,13.0,3375000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
220.0,225.0,6.0,18.0,4100000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,4.0,25.0,1485000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
100.0,110.0,4.0,25.0,2000000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,150.0,5.0,7.0,3550000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
45.0,55.0,2.0,7.0,1250000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,180.0,5.0,0.0,6600000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
150.0,160.0,4.0,0.0,4500000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
45.0,55.0,2.0,7.0,820000.0,2169586.4636591477,5.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,7.0,950000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,55.0,2.0,7.0,750000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,13.0,2250000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,4.0,25.0,1700000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,125.0,4.0,25.0,1575000.0,2169586.4636591477,5.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,85.0,3.0,18.0,1450000.0,2169586.4636591477,3.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
80.0,90.0,3.0,13.0,1460000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,171.0,4.0,7.0,5150000.0,2169586.4636591477,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
125.0,140.0,4.0,25.0,2900000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
120.0,125.0,4.0,18.0,1580000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,140.0,4.0,7.0,2950000.0,2169586.4636591477,12.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
170.0,180.0,5.0,0.0,5150000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
50.0,55.0,2.0,7.0,855000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
165.0,175.0,5.0,7.0,4000000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,3.0,25.0,875000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,5.0,25.0,1100000.0,2169586.4636591477,2.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
155.0,165.0,5.0,0.0,3385000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
90.0,95.0,4.0,25.0,785000.0,2169586.4636591477,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,150.0,5.0,13.0,3600000.0,2169586.4636591477,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
125.0,135.0,4.0,0.0,2900000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
140.0,160.0,4.0,7.0,3250000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,110.0,4.0,25.0,2100000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,7.0,2000000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,135.0,4.0,0.0,1650000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,25.0,1299000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
100.0,110.0,3.0,7.0,2300000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
95.0,100.0,3.0,0.0,1750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
138.0,158.0,5.0,13.0,2850000.0,2169586.4636591477,4.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
120.0,125.0,4.0,25.0,2700000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
170.0,180.0,5.0,7.0,4500000.0,2169586.4636591477,11.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,100.0,3.0,7.0,1650000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
150.0,165.0,6.0,25.0,2150000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,48.0,2.0,7.0,1149000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
105.0,115.0,4.0,7.0,2900000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
295.0,335.0,7.0,0.0,5500000.0,2169586.4636591477,9.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
80.0,90.0,3.0,0.0,1850000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,25.0,1785000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
70.0,80.0,2.0,7.0,3200000.0,2169586.4636591477,13.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
140.0,155.0,4.0,18.0,3350000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
75.0,80.0,3.0,7.0,1150000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,115.0,4.0,0.0,2500000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,115.0,4.0,0.0,2400000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,3.0,0.0,2400000.0,2169586.4636591477,4.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,25.0,1600000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
50.0,55.0,2.0,7.0,890000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,120.0,4.0,7.0,2300000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,2.0,7.0,1700000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,4.0,13.0,1500000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,95.0,3.0,7.0,975000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,7.0,2050000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,7.0,1300000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
75.0,80.0,3.0,7.0,1950000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
150.0,180.0,7.0,7.0,2600000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,7.0,860000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,135.0,4.0,7.0,2850000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
120.0,130.0,4.0,7.0,2500000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,7.0,1700000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
125.0,135.0,4.0,25.0,1375000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,13.0,2590000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,115.0,3.0,0.0,650000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
105.0,110.0,4.0,7.0,2750000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
105.0,120.0,4.0,25.0,1975000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,7.0,2500000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,4.0,7.0,1850000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,145.0,4.0,25.0,2250000.0,2169586.4636591477,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
88.0,95.0,3.0,0.0,1750000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False
90.0,100.0,3.0,7.0,1970000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
135.0,150.0,4.0,18.0,2250000.0,2169586.4636591477,4.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,125.0,4.0,25.0,1750000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,2.0,7.0,1225000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,85.0,3.0,0.0,1400000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
117.0,120.0,4.0,18.0,2100000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,160.0,4.0,7.0,1950000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,0.0,1950000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,7.0,1450000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,170.0,5.0,0.0,3650000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
40.0,45.0,2.0,7.0,850000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,0.0,1900000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,120.0,4.0,25.0,1300000.0,2169586.4636591477,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
247.0,260.0,6.0,18.0,5250000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
220.0,250.0,9.0,13.0,4500000.0,2169586.4636591477,6.0,0.0,3.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
155.0,165.0,5.0,7.0,4250000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,2.0,7.0,840000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,2.0,7.0,1490000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
73.0,74.0,5.0,18.0,1850000.0,2169586.4636591477,2.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,193.0,5.0,7.0,3650000.0,2169586.4636591477,12.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
115.0,125.0,4.0,18.0,1650000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,130.0,4.0,25.0,1600000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,115.0,4.0,25.0,1650000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
40.0,50.0,2.0,0.0,810000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,95.0,2.0,7.0,2300000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
123.0,200.0,6.0,13.0,1990000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
150.0,165.0,5.0,7.0,2850000.0,2169586.4636591477,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,105.0,3.0,7.0,2150000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,145.0,4.0,0.0,1650000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,145.0,4.0,25.0,1650000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,18.0,585000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
100.0,115.0,3.0,7.0,1915000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
90.0,100.0,3.0,0.0,1850000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False
100.0,110.0,4.0,25.0,1700000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
190.0,220.0,6.0,7.0,2300000.0,2169586.4636591477,5.0,0.0,3.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
148.0,160.0,4.0,0.0,4250000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,13.0,1750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,125.0,3.0,7.0,1250000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
95.0,110.0,4.0,13.0,1830000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,145.0,4.0,7.0,2200000.0,2169586.4636591477,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,7.0,1250000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,3.0,7.0,860000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,7.0,1220000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,140.0,4.0,13.0,1790000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,140.0,4.0,0.0,1800000.0,2169586.4636591477,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,95.0,3.0,7.0,1550000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,135.0,5.0,7.0,2800000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,4.0,0.0,3000000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
85.0,95.0,4.0,25.0,1100000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,2.0,13.0,851000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
155.0,160.0,5.0,7.0,4050000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,4.0,25.0,795000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
110.0,115.0,4.0,13.0,2250000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
100.0,115.0,4.0,0.0,1930000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
125.0,135.0,4.0,25.0,1950000.0,2169586.4636591477,3.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,75.0,3.0,7.0,995000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,25.0,1050000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
76.0,85.0,3.0,7.0,2100000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
161.0,171.0,4.0,7.0,5150000.0,2169586.4636591477,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
120.0,135.0,4.0,7.0,2800000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,110.0,2.0,7.0,860000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,7.0,1200000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,25.0,900000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False
130.0,135.0,4.0,0.0,3450000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
75.0,80.0,3.0,0.0,1750000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,0.0,2650000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,100.0,3.0,7.0,1770000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,155.0,5.0,0.0,3300000.0,2169586.4636591477,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,4.0,13.0,825000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
135.0,145.0,5.0,25.0,1250000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
90.0,95.0,3.0,7.0,2250000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
240.0,250.0,7.0,7.0,6500000.0,2169586.4636591477,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,125.0,4.0,25.0,1510000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,130.0,4.0,7.0,2500000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,130.0,4.0,25.0,1500000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
150.0,170.0,4.0,25.0,2900000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
110.0,120.0,4.0,0.0,2250000.0,2169586.4636591477,2.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,80.0,3.0,7.0,1950000.0,2169586.4636591477,5.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,125.0,4.0,25.0,1950000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,170.0,5.0,0.0,3950000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
